,tweet,attitude
2614,@TruthorLies12 @Sa1ntOrS1nn3r I am so sorry for the loss of your Brother. Take care and yes! #WearAMask even if you… https://t.co/hAuBJ82YaS,1
2615,Save lives. Wear a mask. Get vaccinated. The best one is in your arm. #Sinovac #Covid_19 #Unite2FightCorona… https://t.co/IaAFibl6vM,1
2616,"And just now: https://t.co/j6YfBS1PRE

Where’s all that vaccine reluctance?  I’m glad people are taking this seriou… https://t.co/EezfCwZPNg",1
2617,"Help reduce the spike in Covid-19 infections, follow the safety and health advice to protect ourselves, family and… https://t.co/cXMOPAhW7v",1
2618,"@Bob_Wachter Good point.

Let's hope people continue to #WearAMask &amp; #GetVaccinated",1
2619,"This new @reBELLYus x @BennyBsf - Money On The Table goes hard af.
This new @reBELLYus x @BennyBsf - Money On The T… https://t.co/emVTAmPhv5",1
2620,It's still important to #WearAMask after receiving your #COVID19 vaccine: https://t.co/I3mrMvO8l6 via @ClevelandClinic,1
2621,Study: One in three survivors of COVID-19 have psychiatric problems after six months - Science ~ #WearAMask… https://t.co/hxSgDHFGgg,1
2622,"Good Morning Yall!!.. Don't forget to #WearAMask #WashHands #vaccinated ....We are all in this together...
#nurses… https://t.co/KSUFkmKxoU",1
2623,"#SouthernLineCT 
T0420 departed Retreat station at 14:34 en-route to Cape Town 
#WearAMask",1
2624,"Interesting times ahead. My wife tested positive for Covid-19, which puts the whole family under quarantine in our… https://t.co/jyiCS6WPWF",1
2625,"@LauraTurner_9 And yet I heard stories of people being disgustingly grouse on trains .... 
covid or not, the germ c… https://t.co/yj1Je2Xt35",1
2626,"#NorthernLineCT #MonteVistaLineCT
 : Update Emergency Occupation

Currently the above remains in place. The  line i… https://t.co/G6VnOwU3cu",1
2627,"Stay vigilant and this WILL be over sooner, don't and it WON'T! #WearAMask! Practice #SocialDistancing! https://t.co/3AbKbUS7yj",1
2628,"Pachinko joins the World Health Organization in a campaign for a healthier world 🌏🌟

He shares #4tips to help you c… https://t.co/oPgrJeZpy5",1
2629,"🔔 REMINDER 🔔

Viruses and bacteria can survive on conventional masks for days. Masks treated with Livinguard Techno… https://t.co/tzf44UtGLT",1
2630,@TheEllenShow I got my new sweaters &amp; sneakers from the #EdCollection this #covidontario #LockDown has made my anxi… https://t.co/5tanQqnZRs,1
2631,"It's #Wednesday, people... You know what that means? Week is half over and there is a new episode of #TNVPodcast up… https://t.co/eaqL8f3EvG",1
2632,"Government's big decision regarding mosques, prayers and Taraweeh
https://t.co/rw8GwSrz6m

#Coronavirus #Covid2019… https://t.co/02VHxgMQ0Q",1
2633,"5

Reminder to always wear your mask. Keep safe guys!

#WearAMask #outlineart #adobedraw https://t.co/O9Rgi9vDBW",1
2634,"Today's Overall Statistics

812 New Cases Today

Highest number of cases in a long while.
Last such similar day was… https://t.co/vLWUjqDf14",1
2635,The most  irritating thing about #covid19 for me are these fake messages we get and not surprisingly people believe… https://t.co/2Jy5HeExXr,1
2636,@IrishTimes Start by knowing how to protect yourself. Anybody you interact with can transmit COVID-19 to you.… https://t.co/jzCWM1IV5Q,1
2637,"Is This the Future of Face Masks? https://t.co/noJvIwMKiH 

This keeps popping up on my various social feeds. Could… https://t.co/xACf7HPkJb",1
2638,#BakhtawarBhuttoZardari has tested positive for #coronavirus &amp; is recovering in isolation. She urged people to… https://t.co/oCkH4Mn3w5,1
2639,#WorldHealthDay is all about staying healthy. What better day we need to remind you of wearing your #mask &amp; doing i… https://t.co/54EBC3xxRp,1
2640,"@ivyjofreeman No mask.
No tears.
No pity.
#WearAMask https://t.co/ugCr1bmpwd",1
2641,"🚨 ATTENTION #COACHES!

As the weather gets nicer &amp; warmer, please do not forget to take care of yourselves. Apply s… https://t.co/gP2j8HMPIz",1
2642,No sympathy for idiotic morons 😷#WearAMask https://t.co/KWGPEbeRov,1
2643,"Did you know you can get a super* AP2HYC mask?
*Mask does not give you superpowers, but can make you a lifesaver.… https://t.co/GXos533ckl",1
2644,"Covid doesn't see your age, body or built. Be wise &amp; vigilant, #WearAMask",1
2645,@SteveOStereo @ShannonJoyRadio @jhaskinscabrera @AllenCo66273228 @ianmSC @EWoodhouse7 @Maskingchildbad @FNullifies… https://t.co/eFoauOfY4F,1
2646,@VABVOX My previously super healthy 31 yr old daughter got covid last March 2020 on a biz trip to NYC. She now has… https://t.co/oIlphMgZDt,1
2647,"@jjabbott The hardest part of the Pandemic is #COVIDIOT exhaustion 

Following simple mask guidelines could have sa… https://t.co/YGsVSVHcHm",1
2648,"@petelincoln48 @ShannonJoyRadio Didn't happen last spring/summer, despite Donnys lies that it would, cases rising a… https://t.co/GR9IAYyUAi",1
2649,"Come on #Pennsylvania - let’s #GetVaccinated and #WearAMask 

Half of new COVID cases are in just 5 states; 80% of… https://t.co/MwdYYB3EuR",1
2650,"@GreaterSudbury and #Ontario 

Please do your part: 

#StayAtHome 🏠
#WearAMask ￼  

If you have to go out, practice… https://t.co/J8jVspjhtr",1
2651,"Today’s schedule: LLB, D, E, F, G, A, B 💜#LancerPride (only one more sleep until fully in-person merger of cohorts=… https://t.co/SnSG8RLZK7",1
2652,"As we celebrate #WorldHealthDay today, we urge everyone to stay healthy and let's build a healthier world for every… https://t.co/MiJ7DoZaLL",1
2653,"#WEARAMASK 

#WVU Spring Game: 18 days

#WVU vs #Maryland to begin the 2021 season: 150 days

#WVU vs #VirginiaTech… https://t.co/CoaxcKrY4r",1
2654,@prioritypasscom G' day Leah. Thanks for being there. Good Wednesday. Good luck today! Happy Hump Day!!! Take care… https://t.co/j0A7cCZ4Pl,1
2655,"#ICantLeaveHomeWithout  several masks

#WearAMask https://t.co/47ijw1gLtJ",1
2656,"#TamilNadu #COVID19 cases nearing 4000! 

Today record high cases  - 3,986 
and 17 deaths

#Chennai reports 1459 ca… https://t.co/LXZ1YOfxMr",1
2657,"On World Health Day we give thanks to healthcare workers who are at the forefront of local community care, doing al… https://t.co/XGWRPiI6Qj",1
2658,Register for Theatre Summer Camp! COVID-19 protocols will be in place and there are scholarships available! Visit o… https://t.co/iTfaAjqhzG,1
2659,"Conservatives: ""Open up small businesses, you're killing them!""
Small businesses: ""We still require our staff and p… https://t.co/iFygowVnbA",1
2660,"It’s vaccine day in the Minotti household! 😬😬😬😬😬 Never been so grateful to my pre-existing conditions! Also, how ‘b… https://t.co/SwMP1V9NaB",1
2661,@PrinceArihan Wish you could see people on stairs 🤷🏽‍♂️ not just water... And social distancing is a good idea if y… https://t.co/OEsbTvFgEI,1
2662,"@AT5 But let’s open up, right @hugodejonge? 

#COVIDisAirborne #WearAMask #StayHome #vaccinatiestrategie https://t.co/6fu7lAuGRI",1
2663,"#SouthernLineCT #ShuttleService #LineUpdate.

Outbound

T0227 departed Retreat station en-route to Fish Hoek statio… https://t.co/JqWyJFP9dy",1
2664,@thereidout @VinGuptaMD People still believe it’s just the flu. Well they should really talk to the Covid long haul… https://t.co/BcXGxrBVZh,1
2665,"What a great day yesterday was...I got trolled by MAGAs, anti-maskers, conspiracy theorists, and so many more becau… https://t.co/tRH5x5iOJl",1
2666,"Breaking ! Wearing masks are mandatory even when driving alone, says Delhi High Court !

#WearAMask… https://t.co/SYfyqX1dav",1
2667,"Happy Wednesday, Dear Friends!🥰❤

Be Sure To Practice Safe Social Distancing &amp; #WearAMask!❤

A Shoutout To Frontlin… https://t.co/rvyX4EfcHG",1
2668,"Got a late start this morning, but still got a pre-work jog in. Beautiful 52 degrees and sunny. 97 for 97!… https://t.co/ENUmN2gvc6",1
2669,"A third of Covid-19 survivors suffer 'brain disease,' study shows - CNN #Covid19 #WearAMask😷 #CovidVaccine  https://t.co/de4yNu2wlL",1
2670,"When viruses don't discriminate, why should we?

Let's come together to build a healthier world because happiness &amp;… https://t.co/WnonTLqnGo",1
2671,"A touchless, hygienic, multi-use key tailored and placed within a hand’s reach to seamlessly open doors, press butt… https://t.co/INlbuc1MFL",1
2672,"This #WorldHealthDay , i wish you all a good health complemented with a lot of #happiness.

Take care of your healt… https://t.co/yglBBrkFJS",1
2673,"There is no #lockdown2021 

#WearAMask #StaySafeStayHealthy #Corona #tamilnadu",1
2674,"Please #WearAMask. It's just not that hard to do.

You may not be affected much by #Covid19, but the people you pas… https://t.co/dBIJZB2nHa",1
2675,#WearAMask #WashYourHands #SocialDistance Please 🙏,1
2676,"Vaccinated People Can Get Covid, but It’s Most Likely Very Rare. Bottom line, if you are vaccinated your symptoms s… https://t.co/vhb9AYbkH7",1
2677,"CB finish oready, but still dun be a CB! #WearAMask #vaccinated https://t.co/3NlbYEmnFF",1
2678,"@Varneyco @TomiLahren Okkk To, so what are your solutions? 
#WhitePowerBarbie #WhitePrivilege #WearAMask 😷😷",1
2679,"Morning MeeMaw Nag™️:

Work/life balance!
Work/life balance!
Work/life balance!

Step away from keyboard and get ou… https://t.co/V6vqx8ENkm",1
2680,"Be a warrior in recent pandemic 
#WearAMask 
#be_A_warrior in #COVIDSecondWave https://t.co/Draklph7Zg",1
2681,"@MahraButt Perfect caption 📸
#WearAMask",1
2682,"#WorldHealthDay  | #WorldHealthDay2021 | 

Corona is spreading fast. But I eagerly wish and pray for.  Every  human… https://t.co/00pCwewu7e",1
2683,"That Was Amazing Perfect Dinner &amp; Belated Birthday Celebration.

#wearamask // #themasters // #BirthdayCelebration https://t.co/MDo21BjgyZ",1
2684,And @adarpoonawalla Is Not The Culprit..10 Cr Vaccine Order..Given By @narendramodi 3 Months Back..And 5000 Vials/M… https://t.co/4Qfrs6dhN1,1
2685,"@TomiLahren @Caitlyn_Jenner @GavinNewsom Okkk To, now your transphobia is showing.....again. Why did you chose Cait… https://t.co/GioLqL4weK",1
2686,"Pack up to beat the heat and Mask on to beat the virus! Safe summer vacay to you from #Viroarmour!

#mask #reuse… https://t.co/CZSSgY1RAe",1
2687,"Let us pledge to fight #COVID19 by taking all possible precautions including wearing a mask, regularly washing hand… https://t.co/dqi2IIFLPf",1
2688,A third of COVID survivors suffer neurological or mental disorders: study https://t.co/pVssVUBpNz via @Reuters - Go… https://t.co/Z0Os1a3Aor,1
2689,@georgecynt @GwenGraham @GovRonDeSantis No rational thinking person...and the variants don’t care that Ron doesn’t… https://t.co/KF0846X4TW,1
2690,"@EditorReece @nytimes Now is as good a time as any to mention that the double mutant variant, originally found in I… https://t.co/w31jCw6sJi",1
2691,Best news of the morning: ½ of all US adults will be partly or fully vaccinated by the weekend. #vaccination #pandemic #COVID19 #wearamask,1
2692,"20 20 24 hours to go 
Til I’m fully vaccinated 
1 shot down 
1 more to go-oh 
Then I’ll be vaccinated 

#GetVaccinated #WearAMask",1
2693,"Note:

1. Vaccine prevents against severe illness&amp;death. 
2. Doesn't cover newer mutations 
3. Immunity is expected… https://t.co/n7Spw5d8Yu",1
2694,"The safest way to safeguard yourselves from Covid inside out 👉 

As we surpass all the tally of daily COVID 19 case… https://t.co/YC0G0ZFOCX",1
2695,"This #worldhealthday LIFE demands us to follow three rules all with determination and no fluke... 
+ Do #WearAMask… https://t.co/d7eGyOvVYe",1
2696,Not good. Very not good. #WearAMask #GetVaccinated https://t.co/qn9owX6cf7,1
2697,Good Morning &amp; #HappyHumpDay To All On This 46 Degrees Sunny Going Up To 65 Later Wendsday.Have A Great Day Ahead!S… https://t.co/tfvLjTGPr1,1
2698,"@lhana666 😒I'm still doing it,&amp; I'm still not liking it,but it will help the pandemic to end soon,&amp;honestly I don't… https://t.co/2hKmWm3eLD",1
2699,Checkout the #COVID19 vaccine pop-up sites over the next three days offering the single-dose J&amp;J vaccine for FREE t… https://t.co/0GmvIJFO4t,1
2700,"🙋‍♀️be vigilant with your health. 
#COVID19Pandemic is NOT over PLEASE #GetVaccinated #SaveLives #SocialDistance… https://t.co/StMaMAAVOf",1
2701,"Good Morning, Happy Hump Day! I hope you enjoy this beautiful picture of the sunrise and I hope everyone has a wond… https://t.co/uHoUvGQx8k",1
2702,"#Orange face #mask, cotton #facemask, #vintage #fabric reusable washable #pleated face mask All sizes, nose #wire o… https://t.co/z8jempo4YS",1
2703,The difference between @INCIndia and @BJP4India is clear in this picture that the BJP is dangerous for your life wh… https://t.co/JaSvqu1PxW,1
2704,"Good Morning!! Enjoy the coffee you have now. Have a safe &amp; wonderful day!!
#coffeetime #lifetips #WearAMask 😷 https://t.co/QP9plJx1gl",1
2705,A loving obvious message for you all in the video..watch till the end. Stay safe everyone. This too shall pass!! 💚😷… https://t.co/ZtIp5FEFfR,1
2706,"We're so close...but it's not over yet. #WearAMask!

Our complete series of Breathing In Art face masks is availabl… https://t.co/gHuEpuONlV",1
2707,"Instant #WednesdayMotivation
#WearAMask and be:
Well spoken
Eager
Decisive
Never surrender
Effective
Specific
Direc… https://t.co/OmZLTbAgU5",1
2708,"Day 378 completed since 1st #lockdown.
Back to #wfh after long weekend. Its still cold! Not too bad on the emails.… https://t.co/HcMWAUDhg1",1
2709,"Asians did  NOT cause Covid. 
Covid is a very opportunistic virus. It spreads very very easily. Please stop blaming… https://t.co/mqskjZQOdr",1
2710,@CDC's New Findings on How #COVID19 Is Actually Transmitted: airborne particles are more likely the culprit than th… https://t.co/EO0tIAvuAj,1
2711,"@WalshFreedom Yes, #VaccinesSaveLives &amp;they do work BUT THEY SIMPLY ARE NOT 100% EFFECTIVE! A false sense of securi… https://t.co/dsurv2iKeR",1
2712,"@DailyExcelsior1 Please follow all precautionary measures, remember no one is immune to #covid19 but yes we can def… https://t.co/IUA5euhKDt",1
2713,"@BharathyJP will get resolved soon!!

please inform JP ji that he has to #WearAMask even when he is driving alone i… https://t.co/g7ZfnG5Dre",1
2714,"62,004 New #Coronavirus Cases in the U.S.: Latest Map and Case Count - The New York Times #WearAMask https://t.co/J9kyEmdj7u",1
2715,"US Rep Brian Babin, Sen John Cornyn and Sen Ted Cruz voted against you receiving $1,400 and the reopening of Americ… https://t.co/JWu1C4pW0d",1
2716,People fully vaccinated against #COVID19 can travel within the United States and do not need COVID-19 testing or po… https://t.co/nGag12q94Y,1
2717,"Morn, be vigilant with your health. 
#COVID19Pandemic is NOT over PLEASE #GetVaccinated #SaveLives #SocialDistance… https://t.co/hohk8BpRjt",1
2718,"Masks help everyone. Play your part in reducing the spread of #COVID19 by
joining these young mask advocates in the… https://t.co/2YsplzAKdq",1
2719,"Today's USA hoax related death total comes in at 570,260.
As I always say, thank goodness this is just a hoax and n… https://t.co/CKtxa15LIF",1
2720,"It’s World Health Day!
Make sure to keep checking the guidelines in place and follow the rules. Stay Safe. Save Liv… https://t.co/TGZH1vRakm",1
2721,"Beginning Thursday 8 April, Ontario begins a #StayHome order. #StopCOVID19 #April #WearAMask if you have to go out.… https://t.co/ksNZfZLDyr",1
2722,"I am feeling much better~
#covidfatigue #CovidVaccine #vaccinated #vaccineforall 
#vaccine #covid #covid19… https://t.co/dlOriU0aSg",1
2723,"Hey @GregAbbott_TX have you seen this tweet from Rep Lieu? I just can't wait for your answer, I know it's gonna be… https://t.co/tn1YgpMMeP",1
2724,"The most refreshing @SeaHouseCafe Lemonade.
#BestEverLemonade 
.
.
.
.
.
.
.
.
#StaySafe #WearAMask
#YourLocalCafe… https://t.co/SSj7TxD0fk",1
2725,"Covid-19 update for #bdnmb : 

- 5 active cases 1003 🆕

- 1025 total cases -- ⬆ 1025

- 998 recoverd -- ⬆ 998

Last… https://t.co/p4g2DjqhBK",1
2726,"Old #norse mask, #Celtic #trinity knot and #Odins #rune wheel #black #cotton jersey printed #handmade face mask, re… https://t.co/JExgYysujR",1
2727,"Good morning, #Billerica. #WFH today so no mask #selfie (Ggi and I are a #quaranteam and #IGotVaccinated). But you… https://t.co/Gjbquls42x",1
2728,"Advance Happy Birthday To my Fav Stylish Star @alluarjun Gaaru 
Lots of Love From TN

#AlluArjunBirthdayCDP… https://t.co/1okzqaes7G",1
2729,"Advance Happy Birthday To my Fav Stylish Star @alluarjun Gaaru 
Lots of Love From TN

#AlluArjunBirthdayCDP… https://t.co/vyBCE5oHTW",1
2730,"Covid-19 update for #bdnmb : 

- 0 active cases -1003 🆕

- 0 total cases -- ⬇ 1025

- 0 recoverd -- ⬇ 998

Last Upd… https://t.co/4kyE9dUrfz",1
2731,"Good thread for anyone who wants to understand why 'Vaccine for All' is not feasible yet.
Hence, #WearAMask and wai… https://t.co/6bDFc3h6bK",1
2732,Health is very important!I take care of my health. U also take good care of ur health!##WorldHealthDay #StayFit… https://t.co/C1uzIJDjri,1
2733,Passengers are encouraged to use online check-in facilities to minimise touching of their personal identity documen… https://t.co/dppD6I7fDn,1
2734,"Advance Happy Birthday To my Fav Stylish Star @alluarjun Gaaru 
Lots of Love From TN

#AlluArjunBirthdayCDP… https://t.co/NIuR4Obyvm",1
2735,"&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;#BREAKING&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;

#Bangladesh reports #COVID19 cases surge by 7,626, the highest count in a day, taking t… https://t.co/7MaxlRzwuX",1
2736,With profound grief and sorrow this is to inform that my uncle has left for heavenly abode. I had no intentions of… https://t.co/wNRjPRFOq3,1
2737,"I wear my mask to protect you! I hope you will do the same for me!!!
#WorldHealthDay #WearAMask
#BreakTheChain… https://t.co/6kd8gffOMb",1
2738,#wednesdaythought #COVID19 is still here. Please #staysafe and #WearAMask even if you have been #vaccinated… https://t.co/X9EybbzKFm,1
2739,@HypocrisyLives I have been double masking since the UK variant hit USA. The bearing is more dangerous more deadly… https://t.co/4MAOUTu7hF,1
2740,"SILVER BROWN by X. Jupiter Hart - Chapter Sixteen, Page 1 of 9. Read more at https://t.co/jP6PNqP2VB #scifi… https://t.co/pguWD8qruQ",1
2741,@HypocrisyLives I see dumb people #WearAMask,1
2742,"This #WorldHealthDay, let’s reaffirm our resolve to follow the #COVID19 prevention protocol #WearAMask and help rec… https://t.co/4ZM9vGiQUJ",1
2743,#WorldHealthDay is all about staying healthy. What better day we need to remind you of wearing your #mask &amp; doing i… https://t.co/oFIXpdWOaL,1
2744,"Sean Williams - Where You Left me (The Official Unplugged Video) https://t.co/jj2xDs72ou via @YouTube
Good Morning… https://t.co/4504artmUM",1
2745,"Moderna dose 2 yesterday; woke up shivering from the chills, body aches, and a headache.

Tbh, it feels like I have… https://t.co/OKeukY604O",1
2746,"Our #health and #safety is our responsibility! 
Let's #travelsafe and protect the lives of our loved ones.… https://t.co/wyCRqd66JA",1
2747,"Your all time favorite and trusted mathematics books keep getting better and better!! 
Fresh off the press!!
Get yo… https://t.co/MyB5i1JFIL",1
2748,"I wear my mask to protect you! I hope you will do the same for me!!!
#WorldHealthDay #WearAMask
#BreakTheChain… https://t.co/N9uXpNiEwv",1
2749,"Our #NorthmoorCommunityDiner is back open again from 14th April! 😁
Everyone is welcome to come every #Wednesday 12-… https://t.co/g3YH8emTOC",1
2750,I hate how some men just don't wanna wear masks. we're suffering because of their toxic mask-ulinity. ugh.… https://t.co/haRxTeNzrA,1
2751,I Have recently been tested positive for Covid -19. I am quarantined at home while taking all the necessary precaut… https://t.co/ZogXavjr2H,1
2752,"@LozzaFox #WearAMask, you stupid pillock.",1
2753,"After a lull of last few months seeing a rise of #COVID19 positive cases in my ER

The second wave is here

Please… https://t.co/F4dKjIPMlb",1
2754,@RitaOra - Mood #music #np #wearamask #EndSARS,1
2755,All Private / Public Educational Institutions (Colleges / Universities) shall remain closed in already notified Dis… https://t.co/l4hojlRHwJ,1
2756,"""If You Want Good Health, you Have To take That First Step You Cannot Sit And Wait For It To Move""
Wear Mask &amp; Stay… https://t.co/FNNxx4dML8",1
2757,"Be responsible, stay alert – don’t be a prey of Corona Virus

392 violators challaned and Rs 99,900/- fine collecte… https://t.co/337p7j6s0D",1
2758,"Daily Update 04/07: 

According to the Johns Hopkins University, 61,775 new cases and 915 fatalities were reported… https://t.co/1eb50lLsQl",1
2759,"It's a #boy! #design #facemask on @3dRoseLLC and @amazon!
https://t.co/7C40KPEQcI
Sold 32! Thank you for the… https://t.co/jqreZnmpGG",1
2760,"@POTUS @POTUS thanks to you, @NorthsideHosp @LanierTech @ForsythCountySO @ForsythFireDept and tons of people behind… https://t.co/ucVKr1bdge",1
2761,"Wednesday #quoteoftheday 
Up early for good reason but wondering when sun ☀️ will join me. 

For others this may of… https://t.co/h30tPHd8kH",1
2762,"If our health remains good then Everything else Goes fine in our life..
so Please Wear mask 😷
and Take care Of Your… https://t.co/QUO91fPstn",1
2763,Now wearing mask is compalsary while Driving alone in City. #Delhi  #WearAMask #MaskUp #mask https://t.co/1NW1YTIoZe,1
2764,"Let's stand together with @mybmc
@MumbaiPolice @MoHFW_INDIA @mygovindia and fight the virus. Be #Covidient, not a… https://t.co/wdIMCtobVG",1
2765,World Health Day has been celebrated on 7th April every year since 1950 under the sponsorship of WHO. But since 202… https://t.co/0Exl6SMdBe,1
2766,"Check out these and other great items in our online store 😏
Buzz Backpack
Shop at: https://t.co/343vMR0uRe… https://t.co/5d2bdRiOiw",1
2767,"#WearAMask and join the world in building a fairer, healthier world for everyone, everywhere.

#WorldHealthDay2021… https://t.co/OVfI3O1BD6",1
2768,"#correction this #Vaccinated #facemask is going to #Virginia #USA 
#thankyou buyer 😷

#ellenhenryart #TeePublic… https://t.co/cvWAH1ccM1",1
2769,So Creative! #WorldHealthDay #HealthIsWealth #WorldHealthDay2021 #design #Creativespot #WearAMask #MaskUpIndia… https://t.co/BHNb2YTWXT,1
2770,#SOLD #Frog with #Vaccinated Sign #facemask from @TeePublic. #thankyou  buyer in #Alabama #USA… https://t.co/VICmyDhye9,1
2771,"It's a #girl! #design #facemask on @3dRoseLLC and @amazon!
https://t.co/n113ISfm7D
Sold 3! Thank you for the… https://t.co/pzjem8RpPG",1
2772,A Great AttiTude becomes a Great DaY❣️ Hope you have a Hoppee Wednesday!🌸 #ichoosehappiness #SMILE #hoppeewednesday… https://t.co/zPaAmDvm02,1
2773,"Good Morning Peeps 🌎😷
#WearAMask
#StayHome 
Support Teachers &amp; students
Support Doctors &amp; healthcare professionals… https://t.co/njFHTp1gZp",1
2774,"Morning tweets, day 381 of my self isolation, looks rather cold out so staying in again. Today I'm guessing council… https://t.co/aIFs9f1vEo",1
2775,"Pls stop the election rallies, meeting. We have to avoid croud #COVID19 . 

Stay safe . Keep social distance… https://t.co/mc7ZH45G04",1
2776,"It’s not over. Now isn’t the time for complacency. #WearAMask #GetVaccinated Top 5 New York, Michigan, Florida, Pen… https://t.co/lH6199xzYG",1
2777,"Source: https://t.co/dhuMGcct10
 
#IChooseVacciNation #Covid19SA #StaySafe #wearamask #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs",1
2778,"Tamannaah Bhatia Looking Beautiful In Latest Video From Shoot | Entertainment Beats 
Full Video Link:… https://t.co/u1G2JdCCob",1
2779,"Tamannaah Bhatia Looking Beautiful In Latest Video From Shoot | Entertainment Beats 
Full Video Link:… https://t.co/qMOdvNWiSD",1
2780,"Good health is everything! Let's be mindful of our actions for our own sake and for each other's as well. 

#WearAMask #WorldHealthDay",1
2781,"Three things in life – Your health, your mission, and the people you love. That’s it. #WorldHealthDay #WearAMask",1
2782,"@CP24 IF ONLY THERE HAD BEEN SOME WAY TO PREVENT THIS.

#WearAMask #StayHome",1
2783,"Japan fears Corona 4th wave, please wear mask and follow SOPs 
#followSOPs
#WearAMask 
#coronavirus https://t.co/zH1vPslkvZ",1
2784,UPDATED: Version 1.8 now available of the Donithius app for only $1 while supplies last. #WednesdayVibes… https://t.co/ssAVFwjWOP,1
2785,#NightCurfew has been imposed by Delhi Government to curb the cases of Covid-19. All are requested to #StayHome and… https://t.co/haHqH6Uyjf,1
2786,"On this World Health Day, let’s take a pledge to flatten the curve. Choose a safe and trusted partner to deliver yo… https://t.co/qpjR2VyE99",1
2787,This #WorldHealthDay let's pledge to fight the #coronavirus and strictly follow the safety precautions. Please… https://t.co/UbLSQxDcad,1
2788,https://t.co/4Rz1oLYSPK #GetVaccinated #WearAMask #Covid19 This is the only thing I will agree with Graham about. G… https://t.co/qJ63v8HdKZ,1
2789,"@IndianExpress Shame Madhya Pradesh Police
That's the reason why the 
mask doesn't work.
Indore, MadhyaPradesh.… https://t.co/WhKdMAyzeJ",1
2790,"Shame Madhya Pradesh Police
That's the reason why the 
mask doesn't work.
Indore, MadhyaPradesh.… https://t.co/62p5xu4DzS",1
2791,"Mask mandatory even if driving alone in car, rules Delhi High Court: https://t.co/x2105zPqmH

#COVID19 #WearAMask… https://t.co/D61JIms2b1",1
2792,@MinakshiKandwal It’s good that the High Court has given a clear order. Even if there’s one person in the car on th… https://t.co/swzUnJ637k,1
2793,"@varthabharati That's the reason why the 
mask doesn't work.
Location: Indore, MadhyaPradesh.
#MadhyaPradeshGundaPolice
#COVIDー19 #WearAMask",1
2794,"@TimesNow That's the reason why the 
mask doesn't work.
Location: Indore, MadhyaPradesh.
#MadhyaPradeshGundaPolice
#COVIDー19 #WearAMask",1
2795,"Let's be REASONABLE, people! I'm vaccinated, but know I still must 
#WearAMask 
#WashYourHands
And maintain… https://t.co/yxwUTl6UiX",1
2796,"#COVID19 has affected some of our services. To see a full list of them, visit: https://t.co/qoQmToEYM9

Check the l… https://t.co/87BzDPxFiR",1
2797,Follow the safety precautions and wash your hands frequently. #WearAMask practice #socialdistancing and use a hand… https://t.co/lTVW0x9dVP,1
2798,Who you are surrounded by even if you are wearing your mask that person you are smoking that blunt with or riding i… https://t.co/qsiM35HDUR,1
2799,"Morning Rebels 🌄
#WearAMask",1
2800,"This #WorldHealthDay, let’s #WearAMask and #StaySafe. https://t.co/3lyAllo3Lm",1
2801,"@DilliDurAst if you've taken the pfizer one, e.g., you still have a 5% chance of being infected, but it will be a m… https://t.co/opVaa2404E",1
2802,#WorldHealthDay ⚡️ PM @NarendraModi urges people to focus on fighting #COVID19 by taking all precautions:… https://t.co/snHBTALSHm,1
2803,"The newest Disney Princess us still showing @cinemaxacacia. Get your tickets now.

12.15pm/ 2.30pm &amp; 4.45pm… https://t.co/YikMQXHql3",1
2804,This world health day let’s seek and spread ways to maintain a healthy lifestyle and ensure that we build a fairer… https://t.co/UdSRQHn256,1
2805,"This is a different strain going by how contagious it is. Wear a mask,get vaccinated and continue wearing the mask… https://t.co/pjbgV3y89h",1
2806,"'keep ur vitality. A life without health is like river without water.' 
                    - Maxime Lagace
Stay sa… https://t.co/PdF4f3i1r1",1
2807,"Instead of adding few more data points to the Internet with a creative, @CupShup  thought of introducing you to a b… https://t.co/b5DyKOEkjE",1
2808,"In honour of world health day, here’s a friendly reminder - wear your masks, wash your hands and KEEP A DISTANCE. 😤… https://t.co/4ehJfAVNmx",1
2809,"I’m still reeling a bit, shocked, quite frankly. If your business requires you to enter other people’s property you… https://t.co/AjtLGpfMg3",1
2810,Cheers @saferprint ...top of the midweek to all #bluewave2022 #WearAMask #Equality #Inclusiveness https://t.co/l74vMEOOvN,1
2811,"Push through the tears and read to the end. 

Most importantly lets stop fucking around, #GetVaccinated, #WearAMask… https://t.co/kq9iMeDOUf",1
2812,"@carnivalist2 @jase3373 @making_plans_4 @spicerhl Do you even know what you are saying in that tweet? 
You lost me… https://t.co/3S0EWsfhVV",1
2813,Just another reason why it just makes sense to #WearAMask https://t.co/8m2xk9183c,1
2814,@zelda229 @TaraTisch @Cmm09672 @BBockelbrink @cmerfy @jetisch @Momma_D29 @__Ziggie @Smokin_hopper @BurrdDoh… https://t.co/J0wdGNK5Ln,1
2815,"Thank you for wearing a face-covering. 

Fines apply for those not wearing one unless you're exempt. #WearAMask https://t.co/oAHHqopP8g",1
2816,You can get a reasonably in depth idea of what is happening to UK #heatingoil prices nationally &amp; regionally at our… https://t.co/0mGklUTb8Y,1
2817,"One Who Has Health, Has Hope; And One Who Has Hope, Has Everything.
This World Health Day take a pledge to wear a m… https://t.co/JSDlv4nxvg",1
