,tweet,attitude
92,"Why is a teen getting the vax?

“The previously healthy teenager said he believes the vaccine caused him to develop… https://t.co/CUw62H36Cu",-1
93,"Well said, Becky - nicely summed up! #NoMasks #NoLockdowns #NoVaccine #NoVaccinePassportsAnywhere https://t.co/xSM8NBZCrp",-1
94,"Bless her heart.
#NoVaccine https://t.co/u9izvWV0LK",-1
95,"My body my choice
#novaccine
#chineseflu
@DanYorkeShow 
#danyorkeshow",-1
96,@JakeLobin I wonder if people are upset with Biden like they are with Abbott? Today Biden announced he will NEVER s… https://t.co/EFxyO51KYQ,-1
97,@JakeLobin The Vaccine KILLS people and contains DNA TRACING tech in it. This is FACT!!! #NoVaccine,-1
98,"The masses are so easy to fool that all you have to say is ""Science"" and they're all ""yep that's where I stand, no… https://t.co/adcMa4zLul",-1
99,"Yay Tennessee.
#NoVaccine https://t.co/wxAQLvxkJM",-1
100,"@jbzozowski @WFLA ""Probably very few"" Is that an actual number?  I do know why though.  It's because every flu deat… https://t.co/g4BH3vB1xK",-1
101,"""There is a link between AstraZeneca’s COVID-19 vaccine and very rare blood clots in the brain but the possible cau… https://t.co/4ep9UYbLJl",-1
102,"@vickyintheuk @MickD18314120 Never have,  never will. #NoTest #NoVaccine ...(well jab.).

#NoMask   F R E E D O M❗️… https://t.co/oDLDgkrfl3",-1
103,"Sauce:

""Montana Gov. Greg Gianforte has tested positive for COVID-19 a few days after receiving his first dose of… https://t.co/opwaHTa05R",-1
104,"Dr. Fraudci trying once again to convince you to stay scared, locked up inside &amp; wearing a face diaper without ZERO… https://t.co/0KMiUdvDqX",-1
105,"Vaccine is worthless for contracting the COVID.

Montana governor tests positive after vaccine. Posted on fakebook… https://t.co/hyIC41lZ5W",-1
106,@Independent 🤔.......sorry if your puppet masters are piling on the pressure @BorisJohnson - but still not tempted… https://t.co/fKlAvbk7xS,-1
107,#How is it possible to send the students for upcoming class 10 and 12 board exams their life doesn’t matters?… https://t.co/S0OFunKcIp,-1
108,"Thank you KANSAS.
#NoVaccine https://t.co/V3LmeZGqMF https://t.co/vBdmerBkRF",-1
109,#NoVaccine I ain't sick https://t.co/9tf2nwLKMV,-1
110,"A site that makes the VAERS Vaccine CDC data easily searched by anyone.
https://t.co/VFHaCv40RT
#NoVaccine https://t.co/5jzsNtraqn",-1
111,@celebrityradio Why would I be any risk to you if your vaccine works? #NoVaccinePassportsAnywhere #novaccine #Covid19,-1
112,@JuliaHB1 Why would I be any risk to you if your vaccine works? #NoVaccinePassportsAnywhere #novaccine #Covid19,-1
113,@PeakePolly I won't put up with this BS any longer. Masks in the bin and the same will happen if I receive and stup… https://t.co/G1KF5WDs7L,-1
114,"""The World Health Organization does not back requiring vaccination passports for travel due to uncertainty over whe… https://t.co/gKJ7CpPCid",-1
115,"""Data between Dec 14, 2020, and Mar 26, shows 50,861 total adverse events were reported to VAERS, including 2,249 d… https://t.co/UvIqXSPQyu",-1
116,"It's just a conspiracy theory.

""In 2017, Johns Hopkins published “The SPARS Pandemic 2025-2028”, a report about a… https://t.co/MVSaCMmEld",-1
117,@RandPaul @marthamaccallum #nobaseball #nocoke #nodelta #novaccine for me!,-1
118,Like our Parents taught us....JUST SAY NO!!! #NoVaccine #NOVACCINE4ME https://t.co/UH5AiiB6o1,-1
119,WAKE UP FFS #NoTesting #NoCovidCertificates #NoVaccinePassportsAnywhere #NoVaccinePassports #NoVaccineForMe… https://t.co/Akia37Ml80,-1
120,"Oh great idea. Get your free test, do a video recording send it back unopened and lets see how many results we will… https://t.co/SkUggZPjV3",-1
121,Good for him! #NoVaccineForMe #NoVaccine #NoVaccineCoercion https://t.co/DmDPzKpGMg,-1
122,"Also, no tests equals no cases. It really is that simple. #nomasks #NoVaccine https://t.co/yUL71Q9zMf",-1
123,"Hidden Mask Agenda/fight back!
#NoMasks #NoVaccine #Plandemic #organic #fruits #vegetables #health #weightloss… https://t.co/XDdMhuWaIm",-1
124,#vaccine #NoVaccine none wanted https://t.co/iLk5NzY0zf,-1
125,"No more:

 - Masks #NoMasksInClass 
 - Vaccines #NoVaccine 
 - Passports #NoVaccinePassportsAnywhere 
 - Lockdown… https://t.co/X1S3qNzxq1",-1
126,THE GREAT AWAKENING!  Are you awake yet?  The government is not your friend. You are your Doctors “Customer” if are… https://t.co/vRxfo0IXFw,-1
127,@DavidLloydWill8 @Meggi16905971 I've been doing this for the duration of this Covid malarkey. #NoMask wearing… https://t.co/1uQvszKuKy,-1
128,"It's all about the money 👇👀 

"" Vaccine companies collect much more profit than MOST other Industries ""… https://t.co/KAFiOM42qi",-1
129,@FrancisSuarez @FrancisSuarez I Ask 4 Your Assistance with 1 Matter. What is this BS about kids needing vaccines? I… https://t.co/ptJ4REJRg5,-1
130,"And tonight, you *could* win your old life back 🙄 #WakeUp #NoVaccine #NoVaccineForMe https://t.co/PzA4rQjkc8",-1
131,Just joined Twitter. Let’s see how fast they silence my 1st amendment LOL 😂 Let’s try this: Trump is still Presiden… https://t.co/6dWyyWEVGv,-1
132,#NHS : Here's how they intend to coerce young people into having their  #vaccinations by telling them that it's the… https://t.co/E3aAKupRkK,-1
133,"DR. HOTZE ON THE DANGERS OF THE COVID-19 VACCINE
https://t.co/DD6dZvPx1f
#NoMask #NoVaccine",-1
134,"Who actually feels safe having the vaccine? Baring in mind it's still in trial phase, and shouldn't actually be for… https://t.co/Brpyv8chfh",-1
135,Great news as the NIH has declared it is now neutral to #Ivermectin after having been opposed to it's use! We need… https://t.co/OrQdrp7LLw,-1
136,@MayorMemphis #NoVaccine required,-1
137,@BillHagertyTN #NoVaccine #NoVaccinePassports ever. #NoMasks required. @MarshaBlackburn,-1
138,@TruthWarrior81 Never! Any test will go straight in the bin. #NoVaccinePassesAnywhere #NoVaccine #COVID19,-1
139,"THE BEST VACCINE ANYONE CAN TAKE IS LIVING A HEALTHY LIFESTYLE. 
Do NOT Get The Shot! 
#NoVaccine 
#BanVaccinePassports 
#Tyranny #Genocide",-1
140,"""The top three comorbidities for hospitalized COVID-19 patients under 70 years old are obesity, asthma and diabetes… https://t.co/VgaRqSekB1",-1
141,@ollysmithtravel I’m truly sorry that you felt otherwise. My condolences for your loss of faith in government. Howe… https://t.co/sgrfuIGYzV,-1
142,@Patriot2Nurse Truth!  #NoVaccine  #NoVaccinePassports,-1
143,I guess this is the point they start the media rush that 💉  efforts are in fact working. Is This the point where we… https://t.co/KWGNk3znyk,-1
144,@ndtv Requesting all parents stand together #novaccine #noboardexams #parents #vaccineforall #coronavirus,-1
145,Beware of a government offering money to be a participant in a trial vaccine. Is your feedback worth your life? May… https://t.co/NN1a0JPmB3,-1
146,Urgent request to all media channels please make the vaccination for all specially students who will be appearing f… https://t.co/6ddzYpG0pV,-1
147,Say NO to the communist inoculation! #NoVaccine 🤔,-1
148,There’s a massive anti vax tide rising. People are waking up and fighting back. They can’t force all of us. #RESIST #NoVaccine #FIGHTBACK  🤔,-1
149,"Vaccine passport means control, creating a two tier systems, splitting society. All this for a virus that there is… https://t.co/Lw9falWIIF",-1
0,They didn’t read 👇 who is involved in #TheGreatReset #Agenda2030 #event201 #NoVaccinePassport #Agenda21… https://t.co/lk3KO65V6C,-1
1,Katie Hopkins shares the NHS script on how to persuade (and emotionally manipulate) you to comply with the vaccine… https://t.co/gig9aFXeqa,-1
2,"So I need a vaccine for a haircut but I don’t need one to see 50,60,70+ people plus dealing hand to hand with cashi… https://t.co/QJPpMq6DMq",-1
3,Here we go. Any vaccine that is rushed through and hurts American the manufacturer should be responsible! @JoeBiden… https://t.co/8dFWVFG1ng,-1
4,@timbhealey #novaccinepassport it really is none of your business,-1
5,"@AndyBird21 Utter nonsense, you would expect them to do it in say Asda's but they don't.   So why are shops any dif… https://t.co/ugYU5o58mF",-1
6,Just remember we're having our freedoms taken away week by week over 3% of covid case deaths even though 97% have r… https://t.co/Amb756sdb5,-1
7,"Are they going to attribute every death within 28 days of taking the vaccine due to taking the vaccine?
#COVID19… https://t.co/a0m5zE5Cxf",-1
8,"👇
""Your ability to Live an Ordinary life Will now be Controlled by a Powerful Institution.."" 

#NoVaccinePassport… https://t.co/t8q8oWM1UT",-1
9,"@DavidHawker17 @KwameA007 I love trees, especially ancient ones,  which the Govt have been known to chop down witho… https://t.co/JFGarloibQ",-1
10,@dougducey When will you join? #NoVaccinePassport https://t.co/R4OHRdWs03,-1
11,Our freedoms  #ShallNotBeInfringed upon. #COVID19 #NoVaccinePassportsAnywhere #NoVaccineForMe #NoVaccinePassport… https://t.co/DNiThBBC0V,-1
12,"@senatortesta you are spot on, that man is so unwilling to hear truth. Thank you for being an upstanding legislator… https://t.co/780LYeSOxC",-1
13,"I pity the healthcare worker who tries to get a needle in ‘Iron Mikes’ arm...GOOD LUCK WITH THAT!!!! 

Go find a sh… https://t.co/u37r0piiPZ",-1
14,"For God's sake will someone listen to reason?  #NoVaccinePassport 

Dr Jay Bhattacharya interview highlights 8th Ap… https://t.co/HR0qVLTQ5N",-1
15,"@LibDems I feel as strongly about this issue as I did about stopping you and others stopping Brexit. 

If you'd suc… https://t.co/q5GfS1tl76",-1
16,"So certain religions won’t allow the covid vaccine. 
What happens to them? Do they get a free pass alongside the… https://t.co/sSg2ZVd2IF",-1
17,Starting to look a bit silly now lads aren’t we @BorisJohnson @MattHancock @michaelgove #DataNotDates… https://t.co/s85aIxHcjZ,-1
18,"Hooray for these occasional common-sense statements from the WHO! #NoVaccinePassport 

WHO urges against vaccine pa… https://t.co/dDG2P4wQOS",-1
19,SAGE provide the government with scientific and technical advice. Would I be right in thinking this advice would no… https://t.co/xV0gLx2ymY,-1
20,"Our quaint pubs are the envy of the world, we need to support them.
🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸#SupportYourLocalPub
#NoVaccinePassport",-1
21,"No masks or social distancing?

Just wait.. this is a #VaccinePassport stunt.

#NoVaccinePassport #VaccineApartheid https://t.co/3NLq08mZQZ",-1
22,@ToughBamboo @StayHungryPT I will do everything in my power to support the pubs. I love going to the pub. We are th… https://t.co/MnHabe6H2S,-1
23,"Pittance in comparison to what others took as a wage, but still WAY above the national average. Wellcome Trust Untr… https://t.co/hzVjmFKyra",-1
24,"@neeklings Good, I'd not shop anywhere that wanted a vaccine passport.
My local @marksandspencer also give all thei… https://t.co/VHYhvPGCU0",-1
25,"People who don’t understand science, that’s most of the present cabinet, only “follow the science” when it suits th… https://t.co/SWlJC99gEu",-1
26,Herd immunity reached! Burn your masks. Ditch social distancing. Get your life back now. Ignore anybody that tries… https://t.co/CEPRwPIe7i,-1
27,@RoadTripWizard @chris40taylor @elonmusk FYI this is the 4th article within 14 days regarding either the vaccines c… https://t.co/d9WepEBhCk,-1
28,I guess they are going for the hard sell on these experimental not yet approved gene therapy -still in testing phas… https://t.co/CWObW3oxZB,-1
29,SAGE models suggest the world’s first Summertime peak of an airborne respiratory infection. Do you still believe th… https://t.co/s3aWtItBmG,-1
30,"@lockdownsceptic I can't.  I doubt anybody can.
#NoVaccinePassport 
#NoVaccinePassportsAnywhere",-1
31,"&amp; he’s pictured with Mercer who came out with this unforgettable gem ........

#ToryDictatorship #ToryLies… https://t.co/ed5htjKjip",-1
32,"Wear it: https://t.co/EDGi1ea8Jn
#COVID1984 #NoLockdown #NoNewNormal #NoVaccinePassport https://t.co/hiIcPlyZJR",-1
33,So true... Are you ready to start using your common sense &amp; intelligence yet... Stop accepting scaremongering lies… https://t.co/Gd0NNw4nfX,-1
34,Here's to the #NoVaccinePassport  The fascists at Twitter are blocking that tag from trending. However #Auschwitz i… https://t.co/hOYZhq4r1P,-1
35,"Stupid EFF blind followers wouldn't see Julius Malema is looking for money from Big Pharma, they think he care abou… https://t.co/fBdktE8G0C",-1
36,"After years of propaganda, they have now made us 2nd class citizens, equated us to disease itself, will no doubt sc… https://t.co/F9Ek0vbGnW",-1
37,Keep it going. #NoVaccinePassportsAnywhere #NoVaccinePassport #NoVaccinePassport https://t.co/d7WCuHeU7r,-1
38,"As long countries still have #nukes this world WILL NEVER BE SAFE. 

And i am afraid one day that nightmare will be… https://t.co/EX9qqHSPgY",-1
39,And no Vaccine Papers #NoVaccinePassportsAnywhere #NoVaccinePassport,-1
40,@ZavieraCortes @manda_m0 @BrexitResist 😂 I walked to get my first one luckily! Will definitely walk to get the seco… https://t.co/66zpmiLdcm,-1
41,Hey @andrewrsorkin seriously?  You think we should have to get the vaccine?  It’s not mandated. It’s emergency use… https://t.co/qqC0eLU3VY,-1
42,Are you ready to start using your common sense &amp; intelligence yet... Stop accepting scaremongering lies from Gov/Me… https://t.co/HU81tlBVzp,-1
43,"You want to know why we have the right to bear, and why it is essential. Look no further! If you don’t think this i… https://t.co/grN9LsrM6p",-1
44,77th Brigade have shifted their focus from Vaxx Passes to the #AstraZeneca #FrankenVax.  #NoVaccinePassport,-1
45,"👇
vaccine passports ""undermine public health. We don't need them in order to resume public life."" 

- Jayanta Bhatt… https://t.co/Kpw8W8n78a",-1
46,So we don’t need any form of passports! @SteveBakerHW @CharlesWalkerMP @SirGrahamBrady #NoVaccinePassportsAnywhere… https://t.co/rTNOZ5Maw8,-1
47,"WARNING:  There is no help for you when you get terrible reactions to the vaccine

DONT TAKE IT.… https://t.co/sgnlIkj8By",-1
48,I will not operate under any “vaccine bonus” policy or dictate that clients must be vaccinated to join my gym. More… https://t.co/DlX4Rnhd92,-1
49,"💉💀
It's a no from me!
#vaccination #vaccines #vaccineforall #CovidVaccine #COVIDVaccination #CovidVaccineScam… https://t.co/RQryp7BD3j",-1
50,"So why do we need vaccine passports? 
#NoVaccinePassports #NoVaccinePassesAnywhere #novaccinepassport… https://t.co/45Gz4WY7Vo",-1
51,"@ksorbs Then we'll have vax 2.0, 2.4, 2.7, 3.0, 3.3, 3.7, etc, and the cost of these updates, to keep people's pass… https://t.co/U8cv4JOuDt",-1
52,"Fuck of you utter scumbags!!
#fuckyou 
Stuff your #GreatReset up your arses!

#NoVaccinePassport… https://t.co/CGLCfqTZLN",-1
53,"@elonmusk You forgot to add: The science is unequivocal, and the industry is corrupted... very much #vaxxed… https://t.co/L0x8EIMxnM",-1
54,"@RaiseToLight @CTVNews Call your insurance company.

Manulife will NOT pay out if you die or are permanently disabl… https://t.co/StudUq8WYH",-1
55,"Big mistake on my part regarding #CovidPassports. 

&lt;Read image&gt;

#COVID19 #NoVaccinePassportsAnywhere… https://t.co/bLbtpQmc5A",-1
56,@MattHancock @MHRAgovuk @EMA_News So safe they are withdrawing for children.  You’re an absolute liar.… https://t.co/mWMJu8ao4a,-1
57,"The contempt &amp; lack of understanding this Gov has for the #hospitalityindustry gets worse
You can use toilets insid… https://t.co/F2MFU83PMK",-1
58,Yes why indeed..... #NoVaccinePassport,-1
59,"When are people going to realise an anti vaxxer is someone who doesn’t trust any vaccine, not someone who just feel… https://t.co/XWzwdoGPnq",-1
60,Yet it’s also being reported we’ve hit herd immunity! So much conflicting info out there #SackSage #mRNA… https://t.co/NBpiD5fzCl,-1
61,"@JamesDelingpole Bye bye Spain, it was lovely while it lasted #NoVaccinePassport #novaccinepassportsnywhere",-1
62,"@SharpieDj Govt can’t  do that because they have a road map to fulfill, otherwise they can’t implement vax passport… https://t.co/nvJPyqaWYb",-1
63,"Bitcoin enables you to take the first step to self sovereignty of your body and mind.
#NoVaccinePassport… https://t.co/Go6D6keMuN",-1
64,I am there xxx #Freedom #NoVaccinePassportsAnywhere #NoVaccinePassport #novaccineforme #nurembergcode https://t.co/A5koa8TpFn,-1
65,"#novaccinepassports #novaccineforme #novaccinepassport WHO urges against vaccine passports, even for international… https://t.co/D5uSWntQlN",-1
66,"@HWCCLiverpool @guardian @SkyNews @Telegraph @PA Bravo @HWCCLiverpool 👏👏👏

Anecdotally, almost all my friends would… https://t.co/kIt7KT40Yp",-1
67,@GOPLeader #NOvaccineMandate for a #TREATABLEcondition #NOvaccinePassport #FREEDOM #Constitution #,-1
68,"https://t.co/9bJ4StyCio

2 second me beground remove kare 
#Shafqatunclemaanjayen #RadheTrailer #NoVaccinePassport… https://t.co/VIn8ISGJGK",-1
69,I can't stand genetic clonging for insulin! Why are we risking our lives with the exposure to mutant clones for tho… https://t.co/VsbNmnDfMW,-1
70,I'm now more afraid for my friends getting the jab than I am for myself not getting . Crazy times . #NoVaccinePassport,-1
71,"Have you guys taken the vaccine challenge yet?

#COVID #COVID19 #Vaccination #VaccinesWork #NoVaccine… https://t.co/9IFJ0tC8DA",-1
72,"#BigBrotherWatch raised a staggering £50k in FIVE DAYS  to take the #NoVaccinePassport dystopia to court. 
More: a… https://t.co/jLsSzd3IZy",-1
73,We need @AMAGenPractice GPs all over Australia to start speaking out and stop the medical tyranny that’s occurring… https://t.co/Ye1q7b9qxo,-1
74,"🚨🚨🚨Even if you get ""immunity"". You'll be held hostage by those who choose to excercise their rights and forego it..… https://t.co/0YLFSBnFeQ",-1
75,"Hate is a strong word, so I don't hate @Ianblackford_MP - I 100 percent agree with their sentiment.… https://t.co/c2kf6RtKmv",-1
76,Restrictions are doing far worse damage to public health than the virus. They are a Trojan horse to strip people of… https://t.co/3VqVLsMLSf,-1
77,"I do not consent! 
#NoVaccinePassportsAnywhere 
#NoVaccinePassport 
#BorisJohnsonOut https://t.co/VxN6n0qYCV",-1
78,"I find it amazing they have no issues shoving this crap on Americans. But, god forbid they look to protect our sout… https://t.co/syVt6Fgztp",-1
79,Absolutely not! #NoVaccinePassportsAnywhere #NoVaccinePassport #DoNotComply https://t.co/ccdXt8aL2p,-1
80,Would you trust the man who pledged there would be no vaccine passport whilst secretly funding eight regional trial… https://t.co/xjg9XFssMQ,-1
81,"@PoliticsForAlI @Telegraph Three weeks to flatten the curve! 

#NoVaccinePassportsAnywhere 

#NoVaccinePassports 

#NoVaccinePassport",-1
82,"@Jacob55168 @nedkelly37 @vmax_14 The truth is that the rights of man come from God, and it is evil to deny liberty;… https://t.co/JSkwxPHoay",-1
83,"Dont forget if you don't comply, your whole life can be shut down. passport will be invalid until you comply. This… https://t.co/eAZlGXqIyK",-1
84,Not sure many have thought of the seriousness of vaccine passports. This is as serious as it gets really. I urge ev… https://t.co/ItgscLgi7A,-1
85,@GovMurphy And those are all private healthcare decisions that individuals make in consultation with their physicia… https://t.co/sewoIK5eme,-1
86,@AngelaStolte2 @jotho0317 @JakeLobin #NoVaccinePassport. We can achieve Herd immunity without it.,-1
87,"If we get vaccinated, get a certificate, wear masks, socially distance &amp; take 2 lateral flow tests a week, life goe… https://t.co/UAlY1gx2zs",-1
88,"@jonnyhodl Excellent post. Couldn’t agree more.

#endthescamdemic 
#NoVaccinePassportsAnywhere 
#NoVaccinePassport 
#NoVaccinePassports",-1
89,"@elonmusk It's not the EpiPen don't always work sadly, from one that carry a EpiPen. The reason I'm turning down co… https://t.co/P9tcj4JQ53",-1
90,Today I got on the phone and called my Pennsylvania state Governor &amp;&amp; my representative in the 35th district and as… https://t.co/Imm5PqqwRb,-1
91,No point at all #NoVaccinePassportsAnywhere #NoVaccinePassport #NoVaccinePassports #BorisJohnsonOut #NoMasksInClass https://t.co/hpPVTmPVk6,-1
92,If offered I would not hesitate to take the AZ vaccine. Barely mentioned now but when 85% of population have been v… https://t.co/c2U8JTxnBp,-1
93,#novaccinepassport still think it’s just gonna end with Covid? think again! https://t.co/b5UIpfmnhW,-1
94,The scruffy twat showing contempt of Parliament? Well I never............ #NoVaccinePassports #NoVaccinePassport… https://t.co/uEofRNLwVz,-1
95,I know actual pub landlords who won't speak out against #VaccinePassports because they don't want to be thought of… https://t.co/xwF6TFgynx,-1
96,"Thailand tonight ..... 
the U.K. government is fucking with you all #NoVaccinePassport https://t.co/EliTYi5ZIj",-1
97,"'It does not take a majority to prevail...but rather an irate, tireless minority, keen on setting bushfire of freed… https://t.co/DsqXA6DGF8",-1
98,I have not been in a pub or non essential shop for over 12 months and have survived. I do not consent to… https://t.co/kDrrMYVpvl,-1
99,Vote with your feet and wallets! https://t.co/QsP9r5gxcx #NoVaccinePassports #NoVaccinePassport #VaccinePassport,-1
100,It is none of anyone's business. Just look after your own needs. #NoVaccinePassport #NoVaccinePassesAnywhere https://t.co/dSc8zPFxN5,-1
101,@apolicyoftruth @thetruebluechef Followed with dancing we are pissed does not stop us from dancing.  I will post my… https://t.co/ykn54gxBBO,-1
102,The shots are taking out entire medical teams. Mandating experimental shots is recklessly criminal.… https://t.co/GLgtTnpK7S,-1
103,Is the plan to kill off the over 30s? #NoVaccinePassport #AstraZeneca #Moderna,-1
104,"This is madness, getting vaccinated is supposed to bring back our freedoms.
#EndTheLockdown 
#NoVaccinePassport https://t.co/m3AMr3Jauh",-1
105,"Behind the scenes at the medical freedom rally at the Barclay's center. 
Multiple arguments break out and people go… https://t.co/eEj9PNkXx2",-1
106,"In Mexico, they don’t social distance, those who want to wear masks wear them (about 5%), they’re partying and host… https://t.co/Pdy3xlkEar",-1
107,"70% of night time entertainment venues against Covid passports, festivals, cinemas &amp; theatres all share deep concer… https://t.co/TxErf9EZce",-1
108,"This is government waste at it's finest and it tells us 2 things:

1. Face masks clearly don't work.
2. The governm… https://t.co/PIlyj6eapX",-1
109,"#COVID19 #AstraZeneca #NoVaccinePassport #vaccination 

For under 30s who have survived Covid19 with mild to no sym… https://t.co/KtAPxsJhR7",-1
110,"Fantastic, the people who requested refunds and complained about such requirements are to be commended!… https://t.co/WuMJv4qobX",-1
111,"Followed with me dancing will upload video.🤣

https://t.co/w0nxtOAxNV

#NoMoreEmptyPromises 
#NoMore… https://t.co/9Gii1yTFdv",-1
112,"@IVOTEDLEAVE3 Followed with me dancing, uploading my video 🤣

https://t.co/w0nxtOAxNV

#NoMoreEmptyPromises… https://t.co/O7xTCJ3Idz",-1
113,"Followed with me dancing to 

https://t.co/w0nxtOAxNV

#NoMoreEmptyPromises 
#NoMore
#NoVaccinePassportsAnywhere… https://t.co/yV6x1mqS0U",-1
114,"Followed with me dancing to 

https://t.co/w0nxtOAxNV

#NoMoreEmptyPromises 
#NoMore
#NoVaccinePassportsAnywhere… https://t.co/cg5AGXyec1",-1
115,TELL CEOs USA will NEVER mandate Vaccine Passport. ADA requires #CEOs to accommodate workers who can't get vaccines… https://t.co/JFkKWJFgEp,-1
116,"@BorisJohnson data not dates 👍
#EndTheLockdown 
#NoVaccinePassport https://t.co/6V4NSBd6My",-1
117,"So jangan pergi kesini kesana 
#NoVaccinePassportsAnywhere
#NoVaccinePassport
WHO does not back COVID-19 vaccinatio… https://t.co/7ANXmSLjMS",-1
118,"Hmmm 🤔
But #VaccinesSaveLives don't they? 💉  
Anyone would think that the #vaccines were still being  trialled 🧐
..… https://t.co/YRQRV8Ll9T",-1
119,"@DrIsaPantami @NgComCommission when will SIM Activation and NIN registration start for trained 9mobile workers?

Th… https://t.co/jDwxFUdBDo",-1
120,"Pro Covid passports?
In hindsight, shouldn't we have had passports to prove we're not HIV positive when participati… https://t.co/nCMTxIWD0k",-1
121,The Truth About ‘Vaccine Passports’ https://t.co/SdFCQTUpfL #VaccinePassport #NoVaccinePassport #VaccinePassports,-1
122,"Army Dining Facilities, Gym Asking Soldiers to Present Vaccine Card Before Entering https://t.co/i3wU3Tyxim… https://t.co/1kshaFwDbz",-1
123,"So it Covid blows away in the wind, and that’s why it’s safe outdoors then we need to give Covid some credit for do… https://t.co/qyVgRXg3F2",-1
124,"Cases down over 31% in the week, time to #OpenthePubs 
#NoVaccinePassport https://t.co/aAorUI1KzI",-1
125,Still don't think you are being lied to &amp; manipulated? Listen to these puppets... Are you ready to start using your… https://t.co/iymuSjpNYd,-1
126,If you believe this nonsense then you are complicit in crimes against humanity. Are you ready to start using your c… https://t.co/WLkcBUr0A2,-1
127,If it’s safe then why providing alternative? Anyone believes this muppet need a vaccine for insanity. Losing the yo… https://t.co/csZsHGV6lq,-1
128,"Hey #boris

This 👇 is what leadership looks like in a free society.

#NoVaccinePassport 
#NoVaccinePassports… https://t.co/VrbkIuoqMm",-1
129,@HugoGye Don’t bother. Only 99.9% chance of survival without it #CovidPassport #NoVaccinePassport… https://t.co/Ps0rEmEoWU,-1
130,@CruVIII Perfectly put !!! @BorisJohnson @michaelgove there you have it - I will resist without question you can do… https://t.co/KpnDcJnuHU,-1
131,"@DuveTureen @theosanderson I understand, but we are going to be forced to take it sooner or later. Even if its not… https://t.co/88FTL0jzIV",-1
132,If this is true it's a rare moment of clarity for the administration in office. #NoVaccinePassport https://t.co/LlKU6rMv7B,-1
133,"You guys notice this recently? 

#NoVaccinePassport 
#NoVaccinePassports
#NoVaccinePassportsAnywhere https://t.co/OI4gzsG2AC",-1
134,@PoliticsPollss Where is the #NoVaccinePassport option?,-1
135,@DUPleader Golden opportunity to destroy Boris Johnson's illegal discriminatory passports by teaming up with… https://t.co/b9dajUo9I3,-1
136,@AngelaStolte2 @jotho0317 @JakeLobin That's a slippery slope I am not willing to slide down. Just do what we do now… https://t.co/o8hp15NCLq,-1
137,@EdwardJDavey @LibDems Golden opportunity to destroy Boris Johnson in Parliament and his illegal discriminatory pas… https://t.co/I2CrAF8Xqf,-1
138,@EdwardJDavey Golden opportunity to destroy Boris Johnson in Parliament and his illegal discriminatory passports. T… https://t.co/kvpE7q0u3A,-1
139,@EdwardJDavey Golden opportunity to destroy Boris Johnson in Parliament and his illegal discriminatory passports… https://t.co/hDpQxjWmFA,-1
140,"Yes to Vaccination
Yes to Freedom of Movement
Yes to Freedom of Choice

No to Authoritarianism 
No to Medical Apart… https://t.co/zVNTVugMn3",-1
141,"Mealy-mouthed Starmer. 

#NoVaccinePassports #NoVaccinePassport #NoVaccinePassport #NoVaccinePassesAnywhere https://t.co/0OlYv84juE",-1
142,2/2 @BorisJohnson @GOVUK @michaelgove You talk it up but are unable to do it as it goes against all human rights… https://t.co/y22I7NjNot,-1
143,"Bloody under 30 year olds that are healthy, should not be taking anyway.
#NoVaccinePassport 
#BorisJohnsonOut https://t.co/NgHupoP33a",-1
144,"That’s a fine line to be toeing, my body my choice to not get vaxxed #NoVaccine #NoVaccinePassport https://t.co/5PVLccbIzH",-1
145,New data emerging about risks of AZ vaccine and younger people. It’s still a trial so this comes as no surprise.… https://t.co/U3H8j7cCo3,-1
146,@BorisJohnson Follow the science #NoVaccinePassport #EnoughIsEnough https://t.co/7ghTGSwXkv,-1
147,@richard_bishop1 We must put Brexit/Remain arguments aside for now and be pleased that leading politicians are stan… https://t.co/WqFF09Nx9N,-1
148,"@EssexPR Careful wouldn't trust this response as it isn't a clear NO

SNP health minister voiced support for them a… https://t.co/o30NMYzfZB",-1
149,Please help me understand this. A non vaxinated person can catch and transmit c1984. A fully vaxinated can catch an… https://t.co/r7NTs93FcO,-1
0,@elonmusk Elon for the first time I am angry at you.  Does the below look unequivocal in a good way. This is the… https://t.co/0S7jWvJ4jq,-1
1,Chemical castration by Covid vaccine #TrudeauVaccineFailure #Trudeau #NoVaccineForMe @PattyHajdu @liberal_party https://t.co/FDTFyL7Tlf,-1
2,"FORMER PFIZER VP
“Your government is lying to you”
#COVID19 #vaccinated #VaccinePassport #VaccineApartheid… https://t.co/ZfkGku55pJ",-1
3,@BraincoralMusic This #COVID19 #vaccine is so clever it can tell the difference between a 29 year old and a 31 year… https://t.co/62pO3My624,-1
4,@Wargravian @DriscollLizanne And what's the chances of a mid 20's person dying of Covid? The answer = infinitesimal… https://t.co/oJpQTcRhgL,-1
5,Our freedoms  #ShallNotBeInfringed upon. #COVID19 #NoVaccinePassportsAnywhere #NoVaccineForMe #NoVaccinePassport… https://t.co/DNiThBBC0V,-1
6,It’s day 389 of 15-days to slow the spread. It’s day 11 of Ohio statewide authorized COVID-19 vaccination. #NoVaccineForMe #TheCakeIsALie 🍰,-1
7,"Yet this so called vaccine went through ""clinical trials"".  There will likely be more than blood clots to worry abo… https://t.co/jhaorhupXp",-1
